fecha,codigo_art,dias_reaprovisionamiento,ingreso,egreso
2023-10-30,LP24SF,90,42,96
2023-10-31,LP24SF,90,30,60
2023-11-01,LP24SF,90,300,0
2023-11-07,LP24SF,90,0,26
2023-11-08,LP24SF,90,20,20
2023-11-10,LP24SF,90,0,24
2023-11-13,LP24SF,90,0,60
2023-11-14,LP24SF,90,402,24
2023-11-15,LP24SF,90,390,0
2023-11-16,LP24SF,90,240,498
2023-11-17,LP24SF,90,0,0
2023-11-21,LP24SF,90,24,66
2023-11-22,LP24SF,90,0,36
2023-11-23,LP24SF,90,12,84
2023-11-24,LP24SF,90,30,216
2023-11-27,LP24SF,90,24,90
2023-11-28,LP24SF,90,72,144
2023-11-30,LP24SF,90,60,120
2023-12-11,LP24SF,90,6,30
2023-12-12,LP24SF,90,0,12
2023-12-13,LP24SF,90,24,138
2023-12-14,LP24SF,90,0,0
2023-12-15,LP24SF,90,0,12
2023-12-18,LP24SF,90,12,72
2023-12-19,LP24SF,90,6,12
2023-12-20,LP24SF,90,6,42
2023-12-21,LP24SF,90,30,480
2023-12-27,LP24SF,90,0,120
2024-02-07,LP24SF,90,300,0
2024-02-08,LP24SF,90,18,24
2024-02-09,LP24SF,90,0,72
2024-02-14,LP24SF,90,48,120
2024-02-16,LP24SF,90,270,0
2024-02-19,LP24SF,90,54,144
2024-02-20,LP24SF,90,72,186
2024-02-21,LP24SF,90,132,138
2024-02-26,LP24SF,90,30,108
2024-03-01,LP24SF,90,0,120
2024-03-25,LP24SF,90,480,0
2024-03-26,LP24SF,90,42,156
2024-03-27,LP24SF,90,72,144
2024-03-28,LP24SF,90,24,318
2024-04-05,LP24SF,90,390,0
2024-04-10,LP24SF,90,520,0
2024-04-16,LP24SF,90,0,180
2024-04-18,LP24SF,90,0,144
2024-04-19,LP24SF,90,660,522
2024-04-22,LP24SF,90,240,240
2024-04-23,LP24SF,90,12,24
2024-04-25,LP24SF,90,36,72
2024-04-26,LP24SF,90,6,60
2024-04-29,LP24SF,90,0,12
2024-04-30,LP24SF,90,216,708
2024-05-02,LP24SF,90,300,0
2024-05-07,LP24SF,90,42,180
2024-05-08,LP24SF,90,96,96
2024-05-10,LP24SF,90,306,60
2024-05-13,LP24SF,90,0,96
2024-05-15,LP24SF,90,0,54
2024-05-16,LP24SF,90,24,48
2024-05-20,LP24SF,90,0,66
2024-05-21,LP24SF,90,36,108
2024-05-22,LP24SF,90,0,0
2024-05-23,LP24SF,90,0,60
2024-05-24,LP24SF,90,0,18
2024-05-28,LP24SF,90,48,138
2024-05-29,LP24SF,90,36,84
2024-06-04,LP24SF,90,14,0
2024-06-06,LP24SF,90,456,0
2024-06-11,LP24SF,90,0,96
2024-06-12,LP24SF,90,96,228
2024-06-14,LP24SF,90,24,108
2024-06-18,LP24SF,90,192,138
2024-06-19,LP24SF,90,0,198
2024-06-24,LP24SF,90,24,48
2024-06-26,LP24SF,90,360,0
2024-07-05,LP24SF,90,30,96
2024-07-08,LP24SF,90,6,12
2024-07-10,LP24SF,90,12,30
2024-07-11,LP24SF,90,84,306
2024-07-12,LP24SF,90,78,78
2024-07-15,LP24SF,90,366,18
2024-07-16,LP24SF,90,0,6
2024-07-17,LP24SF,90,336,18
2024-07-18,LP24SF,90,126,348
2024-07-19,LP24SF,90,12,54
2024-07-22,LP24SF,90,0,18
2024-07-23,LP24SF,90,114,174
2024-07-24,LP24SF,90,720,828
2024-07-25,LP24SF,90,252,300
2024-07-26,LP24SF,90,36,90
2024-07-29,LP24SF,90,12,96
2024-07-30,LP24SF,90,102,120
2024-07-31,LP24SF,90,24,54
2024-08-02,LP24SF,90,0,24
2024-08-08,LP24SF,90,300,0
2024-08-09,LP24SF,90,0,12
2024-08-12,LP24SF,90,300,0
2024-08-13,LP24SF,90,6,12
2024-08-14,LP24SF,90,24,54
2024-08-19,LP24SF,90,414,294
2024-08-20,LP24SF,90,0,54
2024-08-21,LP24SF,90,18,78
2024-08-22,LP24SF,90,324,48
2024-08-23,LP24SF,90,120,246
2024-08-26,LP24SF,90,0,120
2024-08-27,LP24SF,90,6,84
2024-08-28,LP24SF,90,18,30
2024-08-29,LP24SF,90,138,300
2024-08-30,LP24SF,90,18,72
2024-08-31,LP24SF,90,24,72
2024-09-02,LP24SF,90,12,12
2024-09-03,LP24SF,90,450,0
2024-09-04,LP24SF,90,0,12
2024-09-11,LP24SF,90,6,54
2024-09-12,LP24SF,90,468,0
2024-09-13,LP24SF,90,60,240
2024-09-16,LP24SF,90,60,132
2024-09-17,LP24SF,90,0,0
2024-09-18,LP24SF,90,0,18
2024-09-19,LP24SF,90,6,18
2024-09-23,LP24SF,90,246,24
2024-09-24,LP24SF,90,66,126
2024-09-25,LP24SF,90,96,204
2024-09-26,LP24SF,90,102,264
2024-09-27,LP24SF,90,0,120
2024-09-30,LP24SF,90,168,480
2024-10-02,LP24SF,90,402,0
2024-10-10,LP24SF,90,366,60
2024-10-14,LP24SF,90,12,294
2024-10-15,LP24SF,90,12,24
2024-10-16,LP24SF,90,48,48
2024-10-17,LP24SF,90,108,228
2024-10-18,LP24SF,90,60,192
2024-10-21,LP24SF,90,408,54
2024-10-22,LP24SF,90,6,426
2024-10-23,LP24SF,90,0,72
2024-10-24,LP24SF,90,30,78
2024-10-28,LP24SF,90,12,60
2024-10-29,LP24SF,90,42,90
2024-10-31,LP24SF,90,133,265
2024-11-04,LP24SF,90,709,1
2024-11-11,LP24SF,90,0,48
2024-11-15,LP24SF,90,6,66
2024-11-19,LP24SF,90,120,240
2024-11-21,LP24SF,90,240,240
2024-11-22,LP24SF,90,366,534
2024-11-25,LP24SF,90,18,36
2024-11-26,LP24SF,90,6,84
2024-11-27,LP24SF,90,0,96
2024-11-28,LP24SF,90,6,30
2024-11-29,LP24SF,90,582,204
2024-12-02,LP24SF,90,0,6
2024-12-11,LP24SF,90,0,0
2024-12-12,LP24SF,90,0,42
2024-12-13,LP24SF,90,54,114
2024-12-16,LP24SF,90,0,102
2024-12-17,LP24SF,90,24,48
2024-12-19,LP24SF,90,0,180
2024-12-26,LP24SF,90,114,126
2025-01-02,LP24SF,90,480,0
2025-01-13,LP24SF,90,120,420
2025-01-14,LP24SF,90,12,36
2025-01-16,LP24SF,90,0,12
2025-01-17,LP24SF,90,24,72
2021-01-28,LP28SF,90,180,0
2021-02-08,LP28SF,90,144,0
2021-02-18,LP28SF,90,36,180
2021-02-19,LP28SF,90,18,108
2021-02-23,LP28SF,90,0,12
2021-02-24,LP28SF,90,6,6
2021-02-26,LP28SF,90,0,6
2021-02-27,LP28SF,90,0,66
2021-02-28,LP28SF,90,6,12
2021-04-13,LP28SF,90,468,0
2021-04-21,LP28SF,90,0,36
2021-04-22,LP28SF,90,48,126
2021-04-23,LP28SF,90,48,48
2021-04-28,LP28SF,90,42,42
2021-04-29,LP28SF,90,6,54
2021-04-30,LP28SF,90,6,78
2021-05-21,LP28SF,90,24,96
2021-05-26,LP28SF,90,12,60
2021-05-27,LP28SF,90,0,24
2021-05-28,LP28SF,90,0,12
2021-05-31,LP28SF,90,12,66
2021-06-04,LP28SF,90,426,0
2021-06-11,LP28SF,90,0,24
2021-06-15,LP28SF,90,444,0
2021-06-18,LP28SF,90,0,144
2021-06-19,LP28SF,90,0,48
2021-06-22,LP28SF,90,6,12
2021-06-23,LP28SF,90,0,6
2021-06-24,LP28SF,90,0,18
2021-06-28,LP28SF,90,42,96
2021-06-30,LP28SF,90,108,276
2021-07-19,LP28SF,90,24,24
2021-07-20,LP28SF,90,0,24
2021-07-21,LP28SF,90,30,60
2021-07-22,LP28SF,90,6,18
2021-07-26,LP28SF,90,0,30
2021-07-28,LP28SF,90,18,138
2021-07-30,LP28SF,90,0,24
2021-08-12,LP28SF,90,240,0
2021-08-13,LP28SF,90,240,0
2021-08-17,LP28SF,90,270,216
2021-08-25,LP28SF,90,0,6
2021-08-27,LP28SF,90,114,516
2021-08-28,LP28SF,90,0,84
2021-08-30,LP28SF,90,0,42
2021-08-31,LP28SF,90,354,0
2021-09-09,LP28SF,90,24,72
2021-09-15,LP28SF,90,0,120
2021-09-17,LP28SF,90,12,30
2021-09-23,LP28SF,90,0,66
2021-09-27,LP28SF,90,42,42
2021-09-28,LP28SF,90,0,48
2021-09-30,LP28SF,90,0,54
2021-10-04,LP28SF,90,18,18
2021-10-06,LP28SF,90,24,48
2021-10-07,LP28SF,90,72,162
2021-10-19,LP28SF,90,288,0
2021-10-27,LP28SF,90,12,36
2021-10-28,LP28SF,90,12,24
2021-10-29,LP28SF,90,0,12
2021-10-30,LP28SF,90,30,60
2021-11-01,LP28SF,90,588,0
2021-11-12,LP28SF,90,0,18
2021-11-15,LP28SF,90,6,0
2021-11-23,LP28SF,90,0,24
2021-11-24,LP28SF,90,24,84
2021-11-25,LP28SF,90,90,210
2021-11-30,LP28SF,90,168,510
2021-12-06,LP28SF,90,330,0
2021-12-10,LP28SF,90,42,114
2021-12-13,LP28SF,90,0,36
2021-12-14,LP28SF,90,78,90
2021-12-15,LP28SF,90,156,78
2021-12-16,LP28SF,90,348,0
2021-12-20,LP28SF,90,0,36
2021-12-22,LP28SF,90,0,6
2021-12-29,LP28SF,90,0,24
2022-01-10,LP28SF,90,0,12
2022-01-20,LP28SF,90,0,24
2022-01-25,LP28SF,90,0,6
2022-01-28,LP28SF,90,0,72
2022-01-29,LP28SF,90,270,0
2022-01-31,LP28SF,90,120,174
2022-02-01,LP28SF,90,90,90
2022-02-03,LP28SF,90,6,36
2022-02-07,LP28SF,90,48,48
2022-02-08,LP28SF,90,0,7
2022-02-14,LP28SF,90,852,923
2022-02-16,LP28SF,90,456,0
2022-02-18,LP28SF,90,0,24
2022-02-20,LP28SF,90,18,72
2022-02-23,LP28SF,90,0,24
2022-02-25,LP28SF,90,102,300
2022-03-03,LP28SF,90,12,12
2022-03-14,LP28SF,90,0,6
2022-03-22,LP28SF,90,0,6
2022-03-25,LP28SF,90,12,24
2022-03-28,LP28SF,90,90,198
2022-03-29,LP28SF,90,0,96
2022-03-30,LP28SF,90,0,18
2022-03-31,LP28SF,90,6,18
2022-04-06,LP28SF,90,264,0
2022-04-08,LP28SF,90,0,12
2022-04-11,LP28SF,90,24,24
2022-04-18,LP28SF,90,0,42
2022-04-19,LP28SF,90,0,48
2022-04-22,LP28SF,90,0,6
2022-04-25,LP28SF,90,90,276
2022-04-28,LP28SF,90,24,60
2022-04-29,LP28SF,90,36,96
2022-05-09,LP28SF,90,0,24
2022-05-10,LP28SF,90,0,6
2022-05-12,LP28SF,90,0,12
2022-05-16,LP28SF,90,6,6
2022-05-17,LP28SF,90,96,216
2022-05-20,LP28SF,90,0,54
2022-05-23,LP28SF,90,12,42
2022-05-27,LP28SF,90,90,288
2022-05-30,LP28SF,90,6,12
2022-05-31,LP28SF,90,24,78
2022-06-02,LP28SF,90,882,0
2022-06-06,LP28SF,90,4,0
2022-06-07,LP28SF,90,12,36
2022-06-08,LP28SF,90,0,6
2022-06-09,LP28SF,90,30,66
2022-06-22,LP28SF,90,18,48
2022-06-24,LP28SF,90,0,6
2022-06-27,LP28SF,90,12,72
2022-06-28,LP28SF,90,114,324
2022-07-01,LP28SF,90,120,0
2022-07-11,LP28SF,90,0,66
2022-07-13,LP28SF,90,12,18
2022-07-14,LP28SF,90,0,36
2022-07-19,LP28SF,90,18,66
2022-07-20,LP28SF,90,0,6
2022-07-21,LP28SF,90,0,18
2022-07-22,LP28SF,90,654,114
2022-07-29,LP28SF,90,0,6
2022-08-03,LP28SF,90,0,12
2022-08-04,LP28SF,90,0,228
2022-08-05,LP28SF,90,48,96
2022-08-09,LP28SF,90,0,7
2022-08-10,LP28SF,90,1,6
2022-08-11,LP28SF,90,0,10
2022-08-17,LP28SF,90,0,18
2022-08-22,LP28SF,90,72,216
2022-08-23,LP28SF,90,0,6
2022-08-24,LP28SF,90,6,84
2022-08-25,LP28SF,90,36,72
2022-08-26,LP28SF,90,0,24
2022-08-29,LP28SF,90,0,12
2022-08-31,LP28SF,90,6,6
2022-09-07,LP28SF,90,300,0
2022-09-08,LP28SF,90,0,0
2022-09-12,LP28SF,90,0,162
2022-09-13,LP28SF,90,180,0
2022-09-15,LP28SF,90,24,24
2022-09-16,LP28SF,90,0,24
2022-09-19,LP28SF,90,18,30
2022-09-20,LP28SF,90,0,24
2022-09-23,LP28SF,90,6,12
2022-09-26,LP28SF,90,0,24
2022-09-27,LP28SF,90,12,36
2022-09-28,LP28SF,90,72,216
2022-09-29,LP28SF,90,0,42
2022-09-30,LP28SF,90,48,96
2022-10-11,LP28SF,90,0,13
2022-10-12,LP28SF,90,42,42
2022-10-13,LP28SF,90,0,30
2022-10-17,LP28SF,90,0,36
2022-10-19,LP28SF,90,0,6
2022-10-20,LP28SF,90,0,0
2022-10-21,LP28SF,90,12,24
2022-10-25,LP28SF,90,0,6
2022-10-27,LP28SF,90,0,6
2022-10-31,LP28SF,90,0,114
2022-11-03,LP28SF,90,0,0
2022-11-07,LP28SF,90,6,12
2022-11-08,LP28SF,90,0,6
2022-11-09,LP28SF,90,18,138
2022-11-10,LP28SF,90,0,0
2022-11-11,LP28SF,90,0,83
2022-11-16,LP28SF,90,0,36
2022-11-18,LP28SF,90,420,0
2022-11-25,LP28SF,90,66,78
2022-11-28,LP28SF,90,0,96
2022-11-29,LP28SF,90,6,66
2022-11-30,LP28SF,90,18,60
2022-12-12,LP28SF,90,0,0
2022-12-13,LP28SF,90,6,12
2022-12-14,LP28SF,90,0,26
2022-12-20,LP28SF,90,8,8
2022-12-21,LP28SF,90,360,0
2022-12-22,LP28SF,90,0,12
2022-12-26,LP28SF,90,0,18
2022-12-27,LP28SF,90,0,48
2022-12-28,LP28SF,90,0,30
2023-01-04,LP28SF,90,28,8
2023-01-13,LP28SF,90,324,48
2023-01-18,LP28SF,90,0,36
2023-01-19,LP28SF,90,0,0
2023-01-23,LP28SF,90,0,6
2023-01-26,LP28SF,90,42,144
2023-01-30,LP28SF,90,66,144
2023-01-31,LP28SF,90,30,78
2023-02-07,LP28SF,90,6,12
2023-02-24,LP28SF,90,12,24
2023-02-28,LP28SF,90,18,60
2023-03-06,LP28SF,90,0,18
2023-03-14,LP28SF,90,6,24
2023-03-20,LP28SF,90,0,36
2023-03-22,LP28SF,90,0,6
2023-03-24,LP28SF,90,90,180
2023-03-29,LP28SF,90,0,6
2023-03-31,LP28SF,90,0,102
2023-04-01,LP28SF,90,42,42
2023-04-10,LP28SF,90,150,54
2023-04-14,LP28SF,90,0,12
2023-04-17,LP28SF,90,0,18
2023-04-18,LP28SF,90,6,12
2023-04-19,LP28SF,90,12,12
2023-04-20,LP28SF,90,6,24
2023-04-21,LP28SF,90,180,6
2023-04-24,LP28SF,90,0,36
2023-04-25,LP28SF,90,24,48
2023-04-26,LP28SF,90,24,48
2023-04-28,LP28SF,90,6,18
2023-05-08,LP28SF,90,48,102
2023-05-17,LP28SF,90,0,0
2023-05-18,LP28SF,90,60,18
2023-05-22,LP28SF,90,0,18
2023-05-24,LP28SF,90,24,120
2023-05-29,LP28SF,90,48,48
2023-06-13,LP28SF,90,0,12
2023-06-15,LP28SF,90,420,0
2023-06-21,LP28SF,90,0,1
2023-06-23,LP28SF,90,0,108
2023-06-27,LP28SF,90,0,60
2023-06-28,LP28SF,90,0,0
2023-06-29,LP28SF,90,0,36
2023-06-30,LP28SF,90,48,192
2023-07-12,LP28SF,90,84,216
2023-07-13,LP28SF,90,6,12
2023-07-14,LP28SF,90,6,18
2023-07-18,LP28SF,90,252,0
2023-07-19,LP28SF,90,180,0
2023-07-21,LP28SF,90,66,138
2023-07-25,LP28SF,90,0,0
2023-07-26,LP28SF,90,6,18
2023-07-27,LP28SF,90,0,36
2023-07-28,LP28SF,90,36,168
2023-08-08,LP28SF,90,0,6
2023-08-10,LP28SF,90,0,12
2023-08-11,LP28SF,90,72,168
2023-08-18,LP28SF,90,240,6
2023-08-23,LP28SF,90,0,12
2023-08-24,LP28SF,90,6,12
2023-08-25,LP28SF,90,0,6
2023-08-28,LP28SF,90,0,6
2023-08-30,LP28SF,90,6,48
2023-08-31,LP28SF,90,12,138
2023-09-01,LP28SF,90,36,36
2023-09-04,LP28SF,90,210,0
2023-09-06,LP28SF,90,210,0
2023-09-14,LP28SF,90,0,102
2023-09-15,LP28SF,90,0,24
2023-09-19,LP28SF,90,120,0
2023-09-21,LP28SF,90,0,0
2023-09-22,LP28SF,90,12,60
2023-09-26,LP28SF,90,0,222
2023-09-28,LP28SF,90,42,102
2023-09-29,LP28SF,90,24,48
2023-10-03,LP28SF,90,0,18
2023-10-10,LP28SF,90,0,24
2023-10-12,LP28SF,90,12,54
2023-10-17,LP28SF,90,6,6
2023-10-18,LP28SF,90,0,6
2023-10-23,LP28SF,90,0,54
2023-11-01,LP28SF,90,300,0
2023-11-07,LP28SF,90,0,5
2023-11-13,LP28SF,90,0,30
2023-11-14,LP28SF,90,120,6
2023-11-15,LP28SF,90,0,0
2023-11-16,LP28SF,90,0,42
2023-11-17,LP28SF,90,0,0
2023-11-21,LP28SF,90,0,18
2023-11-22,LP28SF,90,6,24
2023-11-24,LP28SF,90,30,96
2023-11-27,LP28SF,90,0,6
2023-11-28,LP28SF,90,24,48
2023-11-30,LP28SF,90,60,216
2023-12-11,LP28SF,90,0,6
2023-12-13,LP28SF,90,24,54
2023-12-18,LP28SF,90,0,12
2023-12-19,LP28SF,90,12,24
2023-12-20,LP28SF,90,0,18
2023-12-26,LP28SF,90,0,0
2024-01-04,LP28SF,90,240,0
2024-01-11,LP28SF,90,0,6
2024-01-15,LP28SF,90,0,24
2024-01-17,LP28SF,90,0,12
2024-01-24,LP28SF,90,0,6
2024-01-25,LP28SF,90,0,6
2024-01-26,LP28SF,90,0,6
2024-01-29,LP28SF,90,12,24
2024-02-08,LP28SF,90,12,12
2024-02-14,LP28SF,90,36,72
2024-02-16,LP28SF,90,204,0
2024-02-19,LP28SF,90,48,126
2024-02-20,LP28SF,90,36,78
2024-02-21,LP28SF,90,72,72
2024-02-22,LP28SF,90,0,6
2024-02-26,LP28SF,90,48,108
2024-02-27,LP28SF,90,12,18
2024-03-01,LP28SF,90,0,120
2024-03-08,LP28SF,90,60,60
2024-03-11,LP28SF,90,6,18
2024-03-25,LP28SF,90,330,0
2024-03-26,LP28SF,90,6,18
2024-03-28,LP28SF,90,18,114
2024-04-10,LP28SF,90,180,0
2024-04-16,LP28SF,90,0,96
2024-04-19,LP28SF,90,48,120
2024-04-22,LP28SF,90,132,132
2024-04-26,LP28SF,90,0,12
2024-04-29,LP28SF,90,0,24
2024-04-30,LP28SF,90,12,132
2024-05-02,LP28SF,90,60,0
2024-05-10,LP28SF,90,126,0
2024-05-13,LP28SF,90,0,36
2024-05-20,LP28SF,90,0,12
2024-05-21,LP28SF,90,24,48
2024-05-23,LP28SF,90,0,6
2024-05-24,LP28SF,90,0,6
2024-05-28,LP28SF,90,6,12
2024-05-29,LP28SF,90,6,6
2024-05-30,LP28SF,90,24,48
2024-06-04,LP28SF,90,0,24
2024-06-07,LP28SF,90,0,48
2024-06-12,LP28SF,90,36,72
2024-06-13,LP28SF,90,6,12
2024-06-14,LP28SF,90,36,60
2024-06-18,LP28SF,90,78,48
2024-06-19,LP28SF,90,0,48
2024-06-24,LP28SF,90,18,36
2024-06-26,LP28SF,90,210,0
2024-07-05,LP28SF,90,6,12
2024-07-10,LP28SF,90,6,12
2024-07-11,LP28SF,90,60,126
2024-07-12,LP28SF,90,6,6
2024-07-17,LP28SF,90,150,0
2024-07-19,LP28SF,90,12,24
2024-07-24,LP28SF,90,168,228
2024-07-25,LP28SF,90,84,96
2024-07-26,LP28SF,90,30,60
2024-07-29,LP28SF,90,12,24
2024-07-30,LP28SF,90,60,144
2024-07-31,LP28SF,90,12,54
2024-08-02,LP28SF,90,0,30
2024-08-05,LP28SF,90,192,0
2024-08-20,LP28SF,90,0,36
2024-08-21,LP28SF,90,6,18
2024-08-23,LP28SF,90,60,126
2024-08-26,LP28SF,90,0,6
2024-08-28,LP28SF,90,0,24
2024-08-29,LP28SF,90,12,36
2024-08-30,LP28SF,90,12,24
2024-09-02,LP28SF,90,12,12
2024-09-04,LP28SF,90,0,12
2024-09-12,LP28SF,90,240,0
2024-09-16,LP28SF,90,12,12
2024-09-20,LP28SF,90,0,24
2024-09-23,LP28SF,90,180,0
2024-09-24,LP28SF,90,96,192
2024-09-25,LP28SF,90,0,12
2024-09-30,LP28SF,90,54,144
2024-10-02,LP28SF,90,240,0
2024-10-10,LP28SF,90,0,6
2024-10-17,LP28SF,90,60,126
2024-10-21,LP28SF,90,114,12
2024-10-22,LP28SF,90,6,84
2024-10-23,LP28SF,90,0,12
2024-10-24,LP28SF,90,6,24
2024-10-29,LP28SF,90,6,18
2024-10-31,LP28SF,90,45,171
2024-11-04,LP28SF,90,357,3
2024-11-19,LP28SF,90,0,12
2024-11-21,LP28SF,90,12,12
2024-11-22,LP28SF,90,0,60
2024-11-25,LP28SF,90,0,0
2024-11-26,LP28SF,90,0,66
2024-11-28,LP28SF,90,0,6
2024-11-29,LP28SF,90,246,150
2024-12-12,LP28SF,90,0,12
2024-12-16,LP28SF,90,0,6
2024-12-18,LP28SF,90,0,6
2024-12-23,LP28SF,90,0,60
2025-01-02,LP28SF,90,180,0
2025-01-16,LP28SF,90,0,120
2021-02-19,LP32SF,90,5,0
2021-03-04,LP32SF,90,1,0
2021-10-07,LP32SF,90,0,6
2021-02-08,M002,120,35,0
2021-02-18,M002,120,0,18
2021-02-19,M002,120,180,24
2021-02-27,M002,120,0,24
2021-02-28,M002,120,6,12
2021-03-04,M002,120,0,5
2021-03-16,M002,120,0,60
2021-03-18,M002,120,0,18
2021-03-25,M002,120,6,12
2021-03-26,M002,120,0,6
2021-03-30,M002,120,12,48
2021-03-31,M002,120,12,24
2021-06-22,M002,120,1152,0
2021-06-28,M002,120,6,24
2021-06-30,M002,120,180,606
2021-07-11,M002,120,0,360
2021-07-13,M002,120,0,120
2021-07-19,M002,120,6,18
2021-07-20,M002,120,6,12
2021-07-21,M002,120,0,6
2021-07-28,M002,120,156,348
2021-09-30,M002,120,0,12
2022-02-10,M002,120,0,0
2022-02-15,M002,120,120,0
2022-02-18,M002,120,18,36
2022-02-22,M002,120,30,66
2022-02-25,M002,120,12,36
2022-03-11,M002,120,36,72
2022-03-14,M002,120,306,12
2022-03-15,M002,120,48,96
2022-03-22,M002,120,0,6
2022-03-23,M002,120,390,42
2022-03-25,M002,120,0,330
2022-03-28,M002,120,30,72
2022-03-29,M002,120,0,54
2022-03-30,M002,120,6,18
2022-03-31,M002,120,42,102
2022-04-06,M002,120,18,0
2022-04-08,M002,120,0,12
2022-04-11,M002,120,0,12
2022-04-19,M002,120,0,6
2022-04-22,M002,120,0,66
2022-05-02,M002,120,840,0
2022-05-17,M002,120,216,492
2022-05-20,M002,120,0,120
2022-05-23,M002,120,0,60
2022-05-24,M002,120,0,6
2022-05-27,M002,120,0,102
2022-05-30,M002,120,60,222
2022-05-31,M002,120,132,204
2022-06-06,M002,120,48,96
2022-06-08,M002,120,0,6
2022-06-09,M002,120,0,6
2022-06-24,M002,120,102,102
2022-09-19,M002,120,546,0
2022-09-28,M002,120,24,78
2022-09-29,M002,120,30,54
2022-09-30,M002,120,24,54
2022-10-13,M002,120,0,0
2022-10-14,M002,120,156,404
2022-10-17,M002,120,48,138
2022-10-19,M002,120,0,24
2022-10-25,M002,120,0,72
2022-10-26,M002,120,2,6
2022-11-25,M002,120,864,0
2022-11-29,M002,120,96,246
2022-11-30,M002,120,6,30
2022-12-05,M002,120,6,6
2022-12-06,M002,120,0,120
2022-12-12,M002,120,0,0
2022-12-14,M002,120,0,36
2022-12-20,M002,120,0,150
2022-12-22,M002,120,60,120
2022-12-23,M002,120,0,6
2022-12-26,M002,120,84,198
2022-12-27,M002,120,0,42
2022-12-28,M002,120,60,126
2023-01-09,M002,120,0,0
2023-01-13,M002,120,60,120
2023-01-18,M002,120,6,0
2023-01-19,M002,120,0,6
2023-01-23,M002,120,0,12
2023-01-26,M002,120,6,30
2023-03-15,M002,120,894,0
2023-03-22,M002,120,0,84
2023-03-23,M002,120,0,192
2023-03-24,M002,120,162,384
2023-03-27,M002,120,6,18
2023-03-29,M002,120,0,24
2023-03-30,M002,120,18,102
2023-03-31,M002,120,0,42
2023-04-05,M002,120,0,0
2023-04-12,M002,120,0,6
2023-04-13,M002,120,6,0
2023-04-14,M002,120,12,30
2023-04-18,M002,120,0,24
2023-04-19,M002,120,0,24
2023-04-20,M002,120,6,18
2023-04-21,M002,120,0,6
2023-04-24,M002,120,234,6
2023-04-25,M002,120,24,48
2023-04-26,M002,120,72,144
2023-04-27,M002,120,0,132
2023-04-29,M002,120,30,78
2023-05-05,M002,120,6,6
2023-05-08,M002,120,18,36
2023-05-09,M002,120,870,0
2023-05-12,M002,120,0,12
2023-05-17,M002,120,0,0
2023-05-18,M002,120,30,120
2023-05-22,M002,120,12,192
2023-05-24,M002,120,12,180
2023-05-29,M002,120,18,18
2023-05-30,M002,120,60,60
2023-05-31,M002,120,60,252
2023-06-07,M002,120,540,120
2023-06-12,M002,120,0,18
2023-06-13,M002,120,0,120
2023-06-15,M002,120,72,180
2023-06-21,M002,120,102,198
2023-06-22,M002,120,18,24
2023-06-23,M002,120,120,282
2023-06-26,M002,120,0,36
2023-06-27,M002,120,6,30
2023-06-28,M002,120,0,0
2023-06-29,M002,120,18,36
2023-06-30,M002,120,30,120
2023-07-07,M002,120,60,60
2023-07-13,M002,120,12,30
2023-07-18,M002,120,1362,18
2023-07-20,M002,120,24,48
2023-07-21,M002,120,300,612
2023-07-25,M002,120,0,0
2023-07-26,M002,120,6,72
2023-07-27,M002,120,0,6
2023-07-28,M002,120,30,186
2023-08-09,M002,120,0,72
2023-08-11,M002,120,78,156
2023-08-14,M002,120,0,48
2023-08-18,M002,120,6,12
2023-08-23,M002,120,12,36
2023-08-24,M002,120,84,102
2023-08-25,M002,120,0,132
2023-08-28,M002,120,96,252
2023-08-29,M002,120,0,12
2023-08-30,M002,120,6,30
2023-08-31,M002,120,96,228
2023-09-01,M002,120,564,0
2023-09-13,M002,120,6,12
2023-09-14,M002,120,24,42
2023-09-30,M002,120,0,6
2023-10-02,M002,120,6,6
2023-10-03,M002,120,0,90
2023-10-04,M002,120,612,0
2023-10-09,M002,120,6,48
2023-10-10,M002,120,0,180
2023-10-11,M002,120,150,0
2023-10-12,M002,120,90,294
2023-10-19,M002,120,12,60
2023-10-23,M002,120,0,216
2023-10-25,M002,120,12,24
2023-10-26,M002,120,18,54
2023-10-27,M002,120,252,522
2023-10-30,M002,120,90,192
2023-10-31,M002,120,24,72
2023-11-07,M002,120,12,0
2023-11-08,M002,120,6,6
2023-11-10,M002,120,24,54
2023-11-14,M002,120,0,24
2023-11-15,M002,120,330,0
2023-11-16,M002,120,0,90
2023-11-17,M002,120,0,0
2023-11-21,M002,120,0,12
2023-11-22,M002,120,0,48
2023-11-24,M002,120,12,222
2023-11-30,M002,120,6,12
2023-12-07,M002,120,240,0
2023-12-11,M002,120,0,24
2023-12-13,M002,120,36,78
2023-12-14,M002,120,0,0
2023-12-15,M002,120,6,12
2023-12-18,M002,120,0,120
2023-12-20,M002,120,0,6
2023-12-21,M002,120,0,60
2023-12-27,M002,120,0,12
2024-01-11,M002,120,0,30
2024-01-15,M002,120,18,18
2024-01-16,M002,120,0,18
2024-02-01,M002,120,120,0
2024-02-08,M002,120,42,72
2024-02-14,M002,120,60,120
2024-02-19,M002,120,18,36
2024-02-21,M002,120,120,120
2024-03-25,M002,120,960,0
2024-03-26,M002,120,36,96
2024-03-27,M002,120,6,12
2024-03-28,M002,120,126,732
2024-04-05,M002,120,0,0
2024-04-08,M002,120,0,30
